"","venue_name","match_id","match_home_team","match_away_team","match_date","match_local_time","match_attendance","match_round","match_home_team_goals","match_home_team_behinds","match_home_team_score","match_away_team_goals","match_away_team_behinds","match_away_team_score","match_margin","match_winner","match_weather_temp_c","match_weather_type","player_id","player_first_name","player_last_name","player_height_cm","player_weight_kg","player_is_retired","player_team","guernsey_number","kicks","marks","handballs","disposals","effective_disposals","disposal_efficiency_percentage","goals","behinds","hitouts","tackles","rebounds","inside_fifties","clearances","clangers","free_kicks_for","free_kicks_against","brownlow_votes","contested_possessions","uncontested_possessions","contested_marks","marks_inside_fifty","one_percenters","bounces","goal_assists","time_on_ground_percentage","afl_fantasy_score","supercoach_score","centre_clearances","stoppage_clearances","score_involvements","metres_gained","turnovers","intercepts","tackles_inside_fifty","contest_def_losses","contest_def_one_on_ones","contest_off_one_on_ones","contest_off_wins","def_half_pressure_acts","effective_kicks","f50_ground_ball_gets","ground_ball_gets","hitouts_to_advantage","hitout_win_percentage","intercept_marks","marks_on_lead","pressure_acts","rating_points","ruck_contests","score_launches","shots_at_goal","spoils","subbed","player_position","date"
"9728","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12678,"Conor","Nash",198,0,FALSE,"Hawthorn",11,10,0,7,17,8,47,0,0,0,1,2,4,5,1,0,0,0,7,6,0,0,2,0,0,72,48,NA,3,2,4,349,4,2,0,0,0,0,0,4,5,1,6,0,0,0,0,13,12.7,0,2,0,0,NA,"INT",2025-09-12
"9729","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12710,"Dylan","Moore",177,0,FALSE,"Hawthorn",13,12,5,5,17,14,82,1,0,0,3,1,4,2,2,2,1,0,7,10,0,0,0,0,2,85,78,NA,1,1,8,380,2,1,3,0,0,0,0,7,9,2,4,0,0,0,2,15,15.1,0,0,1,0,NA,"WR",2025-09-12
"9730","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12725,"Mitchell","Hinge",187,0,FALSE,"Adelaide",20,6,4,3,9,8,89,0,0,0,1,2,1,0,0,0,0,0,2,7,0,0,2,0,0,29,40,NA,0,0,0,132,1,3,0,1,1,0,0,3,5,0,2,0,0,1,0,6,4.9,0,0,0,1,NA,"INT",2025-09-12
"9731","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12753,"Changkuoth","Jiath",185,0,FALSE,"Hawthorn",9,1,0,5,6,5,83,0,0,0,1,0,0,2,3,0,3,0,3,4,0,0,2,1,0,39,8,NA,0,2,0,39,1,0,0,0,0,0,0,4,0,1,3,0,0,0,0,7,0.1,0,0,0,2,NA,"SUB",2025-09-12
"9732","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12813,"Mark","Keane",194,0,NA,"Adelaide",48,16,7,3,19,13,68,0,0,0,0,6,0,0,4,0,2,0,4,9,2,0,6,0,0,94,69,NA,0,0,2,368,6,7,0,0,3,0,0,3,12,0,1,0,0,3,0,4,8.1,0,2,0,4,NA,"FB",2025-09-12
"9733","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12854,"Lloyd","Meek",203,0,NA,"Hawthorn",17,3,3,12,15,13,87,0,1,39,1,1,1,4,2,2,1,0,12,5,1,0,5,0,2,82,85,NA,1,3,7,119,1,5,0,1,2,1,1,2,2,4,9,10,54.2,1,0,5,18.6,72,4,1,4,NA,"RK",2025-09-12
"9734","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12855,"Sam","Berry",181,0,NA,"Adelaide",3,4,1,8,12,8,67,0,0,0,2,1,1,1,3,1,1,0,3,9,0,0,0,0,1,70,37,NA,0,1,3,65,1,0,0,0,0,0,0,13,1,0,2,0,0,0,0,23,2.3,0,1,0,0,NA,"RR",2025-09-12
"9735","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12875,"Nick","Murray",195,0,NA,"Adelaide",9,2,2,4,6,5,83,0,0,0,0,4,0,0,0,0,0,0,3,3,1,0,7,0,0,87,20,NA,0,0,0,89,1,3,0,1,3,0,0,6,2,0,2,0,0,1,0,6,8.3,0,0,0,5,NA,"CHB",2025-09-12
"9736","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12893,"Riley","Thilthorpe",201,0,NA,"Adelaide",7,8,2,4,12,9,75,3,0,11,3,0,0,1,5,2,1,0,9,2,1,2,0,0,0,79,78,NA,0,1,6,218,3,1,1,1,1,3,2,6,5,3,5,3,45.8,0,1,12,12.4,24,0,3,0,NA,"CHF",2025-09-12
"9737","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12913,"Jai","Newcombe",187,0,NA,"Hawthorn",3,14,3,14,28,26,93,1,0,0,3,0,6,8,3,1,2,0,16,12,1,1,1,1,1,78,92,NA,6,2,10,408,4,6,0,0,0,0,0,5,12,1,11,0,0,1,0,13,26.2,0,3,1,1,NA,"RR",2025-09-12
"9738","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12916,"Josh","Worrell",195,0,NA,"Adelaide",24,21,10,12,33,26,79,0,0,0,0,8,3,0,7,0,1,0,7,23,0,0,3,2,0,98,114,NA,0,0,3,589,8,12,0,0,0,0,0,4,17,0,7,0,0,4,0,9,13.4,0,1,0,2,NA,"BPL",2025-09-12
"9739","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12922,"Luke","Pedlar",183,0,NA,"Adelaide",10,4,2,0,4,3,75,1,0,0,1,0,1,0,2,1,1,0,1,3,0,1,0,0,0,77,26,NA,0,0,1,90,2,0,1,0,0,0,0,5,3,0,0,0,0,0,0,11,2.3,0,0,1,0,NA,"FPL",2025-09-12
"9740","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12928,"Jack","Ginnivan",185,0,NA,"Hawthorn",33,5,0,3,8,7,88,0,0,0,0,0,2,0,2,1,2,0,4,5,0,0,1,0,1,78,16,NA,0,0,4,38,1,4,0,0,0,1,0,6,4,2,3,0,0,0,0,18,7.1,0,3,0,0,NA,"FPR",2025-09-12
"9741","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12934,"James","Peatling",186,0,NA,"Adelaide",25,8,3,9,17,14,82,1,0,0,3,1,1,2,0,2,0,0,2,15,0,0,0,0,0,69,71,NA,0,2,6,216,2,1,0,0,0,0,0,7,5,0,1,0,0,0,0,18,9.3,0,0,2,0,NA,"INT",2025-09-12
"9742","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12953,"Connor","Macdonald",185,0,NA,"Hawthorn",31,13,4,5,18,10,56,1,1,0,3,1,3,0,3,1,1,0,4,13,0,3,0,0,1,76,78,NA,0,0,7,332,3,1,2,0,0,1,0,2,6,1,3,0,0,0,0,15,8,0,0,3,0,NA,"INT",2025-09-12
"9743","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12954,"Josh","Ward",183,0,NA,"Hawthorn",25,13,2,18,31,22,71,0,0,0,4,1,6,5,5,0,1,0,14,17,0,0,0,1,0,80,94,NA,1,4,7,414,5,7,0,2,2,0,0,4,5,1,13,0,0,0,0,16,14.6,0,3,0,0,NA,"C",2025-09-12
"9744","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12956,"Jake","Soligo",179,0,NA,"Adelaide",14,8,1,7,15,10,67,1,0,0,3,1,2,4,4,1,2,0,6,8,1,0,1,0,0,81,54,NA,0,4,3,313,4,1,0,0,0,0,0,15,4,1,4,0,0,0,0,24,12,0,2,1,1,NA,"R",2025-09-12
"9745","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12957,"Josh","Rachele",180,0,NA,"Adelaide",8,4,2,0,4,3,75,2,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,1,45,34,NA,0,0,3,72,1,0,0,0,0,0,0,2,3,1,1,0,0,0,1,4,8.8,0,0,2,0,NA,"SUB",2025-09-12
"9746","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12989,"Sam","Butler",184,0,NA,"Hawthorn",30,11,5,4,15,9,60,2,0,0,9,1,1,0,2,0,0,0,3,10,0,1,0,1,0,80,104,NA,0,0,5,226,3,0,3,0,0,1,0,10,6,1,2,0,0,0,0,20,10,0,0,3,0,NA,"INT",2025-09-12
"9747","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",12999,"Massimo","D'Ambrosio",178,0,NA,"Hawthorn",16,8,1,8,16,10,63,0,0,0,1,2,0,0,1,1,0,0,4,12,0,0,0,0,0,85,48,NA,0,0,3,281,1,4,0,0,0,0,0,3,2,0,3,0,0,0,0,11,7.6,0,2,0,0,NA,"HBFR",2025-09-12
"9748","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",13038,"Max","Michalanney",190,0,NA,"Adelaide",16,13,8,9,22,17,77,0,0,0,2,2,1,1,1,0,1,0,4,18,1,0,1,0,0,91,86,NA,0,1,4,354,6,6,0,0,0,0,0,5,11,1,3,0,0,4,0,6,6.8,0,2,0,1,NA,"HBFR",2025-09-12
"9749","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",13059,"Josh","Weddle",191,0,NA,"Hawthorn",23,10,7,5,15,10,67,1,3,0,2,2,4,0,5,1,2,0,4,12,1,2,3,4,1,84,73,NA,0,0,8,446,4,0,1,0,0,2,1,1,6,0,2,0,0,0,1,10,5.1,0,0,4,3,NA,"HFFL",2025-09-12
"9750","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",13103,"Nick","Watson",170,0,NA,"Hawthorn",34,8,6,5,13,9,69,2,4,0,2,0,3,1,1,0,1,0,5,8,0,1,2,0,0,80,73,NA,0,1,9,267,0,2,2,0,0,1,1,3,4,2,4,0,0,0,1,18,12.7,0,2,6,1,NA,"HFFR",2025-09-12
"9751","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",13133,"Daniel","Curtin",197,0,NA,"Adelaide",6,5,2,7,12,11,92,0,0,0,6,2,0,2,0,1,0,0,8,4,2,0,3,0,0,87,60,NA,1,1,2,88,0,1,0,0,0,2,2,11,4,0,5,0,0,0,0,20,12.7,0,0,0,2,NA,"WR",2025-09-12
"9752","Adelaide Oval",17063,"Adelaide","Hawthorn","2025-09-12","19:10:00",0,"Semi Finals",10,7,67,14,17,101,34,"Hawthorn",16,"MOSTLY_SUNNY",13161,"Zac","Taylor",180,0,NA,"Adelaide",19,11,5,4,15,11,73,0,0,0,3,2,4,2,5,3,1,0,4,11,0,0,0,0,0,77,68,NA,2,0,1,265,5,1,1,0,0,0,0,9,7,0,1,0,0,0,1,23,1.6,0,0,0,0,NA,"INT",2025-09-12
"9753","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",11901,"Ryan","Lester",190,0,FALSE,"Brisbane Lions",35,8,7,2,10,8,80,0,0,0,0,3,0,0,1,0,1,0,1,8,0,0,2,1,0,87,46,NA,0,0,3,243,2,3,0,0,0,0,0,4,6,0,1,0,0,1,0,5,2.6,0,1,0,1,NA,"BPR",2025-09-13
"9754","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",11923,"David","Swallow",186,0,FALSE,"Gold Coast",24,4,3,2,6,6,100,0,0,0,4,0,3,1,1,1,0,0,2,4,0,0,0,0,0,33,42,NA,0,1,0,134,2,1,1,0,0,1,0,4,4,1,1,0,0,0,0,8,1,0,0,0,0,NA,"SUB",2025-09-13
"9755","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12082,"Dayne","Zorko",175,0,FALSE,"Brisbane Lions",15,21,6,5,26,17,65,0,0,0,3,6,5,1,3,0,1,0,7,13,0,0,2,1,0,77,100,NA,0,1,6,704,3,4,0,0,1,0,0,5,12,0,6,0,0,0,0,12,16.6,0,3,0,1,NA,"BPL",2025-09-13
"9756","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12184,"Jarrod","Witts",209,0,FALSE,"Gold Coast",28,4,2,4,8,6,75,0,0,45,2,1,0,1,2,1,1,0,6,3,2,0,1,0,0,91,77,NA,0,1,1,69,1,0,0,1,1,0,0,0,3,0,1,10,51.1,0,0,3,9.3,88,1,0,1,NA,"RK",2025-09-13
"9757","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12274,"Darcy","Gardiner",192,0,FALSE,"Brisbane Lions",27,10,10,2,12,11,92,0,0,0,0,3,0,0,1,0,1,0,0,12,0,0,9,0,0,85,61,NA,0,0,5,174,0,1,0,1,2,0,0,4,10,0,0,0,0,1,0,4,7.1,0,0,0,6,NA,"FB",2025-09-13
"9758","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12284,"Charlie","Cameron",180,0,FALSE,"Brisbane Lions",23,10,5,4,14,8,57,0,3,0,0,0,1,2,2,1,1,0,6,8,1,0,0,0,1,77,54,NA,0,2,9,199,1,1,0,0,0,0,0,2,4,2,4,0,0,0,3,10,1.7,0,1,3,0,NA,"HFFL",2025-09-13
"9759","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12329,"Touk","Miller",178,0,FALSE,"Gold Coast",11,9,2,19,28,18,64,0,1,0,5,1,4,2,2,2,0,0,12,18,0,0,4,0,1,86,94,NA,1,1,6,451,5,4,1,0,0,0,0,8,4,1,8,0,0,0,0,21,18,0,1,1,0,NA,"HFFL",2025-09-13
"9760","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12347,"Harris","Andrews",200,0,FALSE,"Brisbane Lions",31,16,14,4,20,17,85,0,0,0,1,5,2,0,3,0,1,0,5,15,2,0,10,0,0,93,99,NA,0,0,4,371,1,10,0,1,2,0,0,2,14,0,3,0,0,7,0,2,17.6,0,2,0,9,NA,"CHB",2025-09-13
"9761","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12393,"Lachie","Weller",182,0,FALSE,"Gold Coast",14,6,4,7,13,8,62,0,1,0,1,0,4,1,2,1,1,0,4,8,1,0,0,3,0,83,47,NA,0,1,3,307,4,2,0,0,0,0,0,3,2,0,2,0,0,0,0,8,4,0,1,1,0,NA,"WL",2025-09-13
"9762","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12409,"Daniel","Rioli",179,0,FALSE,"Gold Coast",17,13,3,3,16,12,75,0,0,0,0,6,2,0,2,1,1,0,6,6,0,0,1,3,0,80,52,NA,0,0,5,304,2,7,0,0,0,0,0,5,10,0,5,0,0,1,0,6,8.7,0,4,0,1,NA,"HBFR",2025-09-13
"9763","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12412,"Callum","Ah Chee",182,0,FALSE,"Brisbane Lions",4,10,6,3,13,10,77,1,0,0,1,1,3,0,6,0,2,0,3,11,0,1,0,1,1,81,58,NA,0,0,4,189,5,3,1,0,0,0,0,3,8,2,3,0,0,1,2,8,6.2,0,0,2,0,NA,"FPR",2025-09-13
"9764","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12421,"Josh","Dunkley",191,0,FALSE,"Brisbane Lions",5,7,5,13,20,15,75,0,0,0,18,0,2,4,3,3,2,0,8,12,0,0,2,0,0,83,131,NA,1,3,5,62,1,1,3,0,0,1,0,17,5,1,4,0,0,0,1,34,7.3,0,4,0,1,NA,"RR",2025-09-13
"9765","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12453,"Sam","Collins",194,0,FALSE,"Gold Coast",25,9,4,3,12,11,92,0,0,0,3,3,0,0,1,2,0,0,7,5,0,0,10,0,0,100,59,NA,0,0,1,181,2,11,0,1,5,0,0,10,8,0,5,0,0,4,0,12,18.8,0,1,0,8,NA,"BPR",2025-09-13
"9766","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12489,"Brayden","Fiorini",187,0,FALSE,"Gold Coast",8,9,3,8,17,12,71,0,0,0,3,1,3,0,2,0,1,0,4,15,0,0,2,0,0,78,61,NA,0,0,3,210,3,1,1,0,1,0,0,7,6,1,4,0,0,0,0,14,5.7,0,1,0,2,NA,"WR",2025-09-13
"9767","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12506,"Ben","Ainsworth",178,0,FALSE,"Gold Coast",9,7,4,3,10,7,70,1,2,0,0,0,1,0,2,1,0,0,2,8,0,2,0,0,0,73,48,NA,0,0,5,224,1,1,0,0,0,0,0,3,5,2,2,0,0,1,0,8,5.1,0,0,3,0,NA,"CHF",2025-09-13
"9768","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12525,"Jarrod","Berry",193,0,FALSE,"Brisbane Lions",7,16,8,11,27,23,85,1,1,0,3,2,7,1,3,1,0,0,8,20,1,1,0,1,1,82,114,NA,0,1,8,668,2,5,0,0,0,0,0,3,13,1,6,0,0,2,1,8,18.6,0,2,2,0,NA,"WR",2025-09-13
"9769","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12526,"Hugh","McCluggage",187,0,FALSE,"Brisbane Lions",6,11,2,22,33,24,73,0,0,0,3,2,6,10,5,2,2,0,15,17,0,0,3,0,1,85,91,NA,4,6,4,381,8,3,0,0,0,1,0,8,6,1,12,0,0,0,0,16,17.3,0,3,1,1,NA,"C",2025-09-13
"9770","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12529,"Ben","Long",186,0,FALSE,"Gold Coast",22,4,3,0,4,3,75,0,1,0,2,0,2,0,1,0,0,0,3,2,1,0,1,0,0,75,30,NA,0,0,3,144,1,0,0,0,0,2,2,3,3,1,1,0,0,0,0,10,1.3,0,0,1,0,NA,"FPL",2025-09-13
"9771","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12594,"Cam","Rayner",187,0,FALSE,"Brisbane Lions",16,10,2,6,16,9,56,1,3,0,5,1,6,3,4,1,1,0,10,7,1,0,1,1,0,80,75,NA,0,3,9,483,3,4,1,0,0,1,0,4,4,2,8,0,0,0,0,12,16.5,0,4,5,0,NA,"FF",2025-09-13
"9772","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12617,"Zac","Bailey",181,0,FALSE,"Brisbane Lions",33,10,7,6,16,12,75,3,1,0,1,2,2,1,4,1,3,0,5,13,1,2,3,0,0,85,78,NA,0,1,9,241,3,2,1,0,0,0,0,2,8,0,3,0,0,0,0,9,11.2,0,2,4,0,NA,"HFFR",2025-09-13
"9773","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12625,"Oscar","McInerney",205,0,FALSE,"Brisbane Lions",46,5,1,4,9,5,56,0,2,14,3,0,3,2,0,1,0,0,5,5,0,0,3,0,1,69,55,NA,1,1,6,104,1,0,2,0,0,3,1,3,2,1,2,4,50,0,1,8,5.8,28,2,2,3,NA,"FPL",2025-09-13
"9774","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12658,"Wil","Powell",188,0,FALSE,"Gold Coast",27,6,3,6,12,7,58,0,0,0,6,3,1,0,5,0,2,0,5,8,0,0,6,0,0,81,57,NA,0,0,0,272,5,6,0,0,0,0,0,14,4,0,4,0,0,1,0,21,6.2,0,0,0,5,NA,"BPL",2025-09-13
"9775","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12673,"Brandon","Starcevich",188,0,FALSE,"Brisbane Lions",37,6,3,4,10,7,70,0,0,0,1,2,2,0,1,0,0,0,4,6,0,0,3,0,0,85,39,NA,0,0,0,212,3,5,0,2,3,0,0,3,3,0,3,0,0,0,0,5,5.3,0,0,0,2,NA,"HBFR",2025-09-13
"9776","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12726,"Darcy","Fort",204,0,FALSE,"Brisbane Lions",32,8,2,3,11,5,46,0,0,25,3,1,2,2,3,0,1,0,5,7,0,0,5,0,0,82,70,NA,1,1,0,213,4,3,0,0,0,0,0,2,4,0,4,5,39.1,1,0,7,9.2,64,0,0,3,NA,"RK",2025-09-13
"9777","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12728,"Ben","King",202,0,FALSE,"Gold Coast",34,5,4,1,6,4,67,2,1,0,2,0,2,0,1,1,0,0,4,2,2,3,2,0,0,81,51,NA,0,0,4,153,2,0,2,0,0,3,1,0,3,0,1,0,0,0,1,7,7.9,0,0,3,2,NA,"FF",2025-09-13
"9778","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12743,"John","Noble",180,0,FALSE,"Gold Coast",2,17,6,5,22,16,73,0,1,0,0,4,6,0,6,0,1,0,4,12,0,1,2,2,0,84,77,NA,0,0,2,562,6,2,0,0,0,0,0,9,12,0,3,0,0,0,0,11,3.7,0,1,1,1,NA,"HBFL",2025-09-13
"9779","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12767,"Noah","Anderson",192,0,FALSE,"Gold Coast",15,12,6,14,26,18,69,1,0,0,3,6,3,5,4,0,2,0,9,17,0,0,0,1,0,87,94,NA,2,3,6,428,3,1,0,0,0,0,0,5,7,0,5,0,0,0,1,23,13.1,0,0,1,0,NA,"R",2025-09-13
"9780","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12768,"Connor","Budarick",175,0,FALSE,"Gold Coast",35,6,5,5,11,9,82,0,0,0,2,0,1,0,1,1,0,0,3,9,0,0,2,0,1,79,52,NA,0,0,3,179,2,0,2,0,0,1,0,4,5,0,2,0,0,0,1,10,2.6,0,0,0,1,NA,"INT",2025-09-13
"9781","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12769,"Matt","Rowell",180,0,FALSE,"Gold Coast",18,11,2,12,23,18,78,1,0,0,8,2,4,6,2,5,2,0,14,8,0,0,1,0,1,86,100,NA,3,3,8,287,3,3,1,0,0,0,0,7,8,0,7,0,0,0,0,19,18.2,0,4,1,1,NA,"C",2025-09-13
"9782","Gabba",17064,"Brisbane Lions","Gold Coast","2025-09-13","19:35:00",0,"Semi Finals",14,16,100,6,11,47,53,"Brisbane Lions",23,"RAIN",12825,"Sam","Flanders",183,0,NA,"Gold Coast",3,13,4,7,20,14,70,1,0,0,1,2,1,3,1,1,0,0,6,14,0,0,2,1,0,79,76,NA,0,3,3,267,5,4,1,0,0,0,0,2,9,1,5,0,0,0,0,8,9.8,0,0,1,0,NA,"INT",2025-09-13
