Season,Round,Date,First.name,Surname,Player,Team,Position,Opponent,Venue,match_weather_temp_c,Is_Raining,Time.on.Ground,Substitute,Fantasy.Points,Kicks,Handballs,Marks,Tackles,Hit.Outs,Frees.For,Frees.Against,Goals,Behinds,Contested.Possessions,Uncontested.Possessions
2025,14,2025-06-07,James,Jordon,James Jordon,Sydney,FWD,Richmond,M.C.G.,15,1,83,,90,11,6,7,1,0,1,0,3,1,4,13
2025,16,2025-06-21,James,Jordon,James Jordon,Sydney,FWD,Port Adelaide,Adelaide Oval,19,0,89,,58,5,11,0,5,0,1,0,0,0,7,10
2025,17,2025-06-27,James,Jordon,James Jordon,Sydney,FWD,Western Bulldogs,S.C.G.,17,0,83,,73,5,6,0,10,0,0,0,1,0,5,6
2025,18,2025-07-06,James,Jordon,James Jordon,Sydney,FWD,Fremantle,S.C.G.,21,1,84,,56,5,4,0,6,0,0,1,2,0,4,5
2025,19,2025-07-13,James,Jordon,James Jordon,Sydney,FWD,St Kilda,Docklands,16,1,87,,55,7,4,3,3,0,1,1,1,1,7,4
2025,20,2025-07-19,James,Jordon,James Jordon,Sydney,FWD,North Melbourne,S.C.G.,19,0,77,,60,8,5,3,3,0,3,0,0,2,6,6
2025,21,2025-07-25,James,Jordon,James Jordon,Sydney,FWD,Greater Western Sydney,Sydney Showground,18,0,81,,45,9,5,0,2,0,2,1,0,1,8,5
2025,22,2025-08-02,James,Jordon,James Jordon,Sydney,FWD,Essendon,S.C.G.,17,1,91,,43,6,6,3,3,0,1,3,0,0,4,7
2025,23,2025-08-09,James,Jordon,James Jordon,Sydney,FWD,Brisbane Lions,Gabba,19,1,80,,64,8,12,4,2,0,2,2,0,0,8,12
2025,24,2025-08-17,James,Jordon,James Jordon,Sydney,FWD,Geelong,S.C.G.,17,0,80,,34,4,5,1,2,0,1,0,0,0,4,6
2025,25,2025-08-23,James,Jordon,James Jordon,Sydney,FWD,West Coast,Perth Stadium,20,0,81,,53,6,11,2,4,0,0,3,0,0,5,11
2025,1,2025-03-09,James,Leake,James Leake,GWS,MID,Greater Western Sydney,Sydney Showground,27,1,54,,42,4,7,2,1,0,2,1,1,1,7,5
2025,2,2025-03-16,James,Leake,James Leake,GWS,MID,Melbourne,M.C.G.,26,1,60,,14,3,0,0,1,0,1,0,0,0,2,1
2025,18,2025-07-04,James,Leake,James Leake,GWS,MID,West Coast,Perth Stadium,19,0,79,,39,6,4,3,1,0,0,0,0,0,3,7
2025,2,2025-03-15,James,ODonnell,James ODonnell,Footscray,MID,Western Bulldogs,Docklands,NA,0,61,Off,32,5,4,4,0,0,0,1,0,0,3,6
2025,4,2025-03-28,James,ODonnell,James ODonnell,Footscray,MID,Carlton,Docklands,NA,0,82,,64,7,3,3,3,0,3,0,2,1,4,7
2025,5,2025-04-06,James,ODonnell,James ODonnell,Footscray,MID,Fremantle,Perth Stadium,NA,0,84,,45,7,3,1,0,4,4,0,1,1,5,5
2025,6,2025-04-12,James,ODonnell,James ODonnell,Footscray,MID,Western Bulldogs,Norwood Oval,NA,0,79,,37,6,1,3,2,0,0,0,0,0,1,6
2025,7,2025-04-20,James,ODonnell,James ODonnell,Footscray,MID,Western Bulldogs,Docklands,NA,0,91,,57,11,2,5,1,0,1,0,0,0,3,10
2025,8,2025-04-26,James,ODonnell,James ODonnell,Footscray,MID,Greater Western Sydney,Manuka Oval,NA,0,83,,21,2,1,1,4,0,0,2,0,0,1,2
2025,9,2025-05-03,James,ODonnell,James ODonnell,Footscray,MID,Western Bulldogs,Eureka Stadium,NA,0,93,,42,7,3,2,2,0,1,0,0,0,5,3
2025,10,2025-05-10,James,ODonnell,James ODonnell,Footscray,MID,Gold Coast,Marrara Oval,NA,0,100,,92,14,4,11,2,0,1,0,0,0,7,10
2025,11,2025-05-17,James,ODonnell,James ODonnell,Footscray,MID,Western Bulldogs,Docklands,NA,0,94,,60,8,8,5,2,0,0,1,0,0,4,12
2025,12,2025-05-22,James,ODonnell,James ODonnell,Footscray,MID,Geelong,Kardinia Park,NA,0,100,,46,6,3,7,1,0,0,1,0,0,2,7
2025,14,2025-06-05,James,ODonnell,James ODonnell,Footscray,MID,Western Bulldogs,Docklands,NA,0,96,,60,8,5,5,3,0,2,1,0,0,6,6
2025,15,2025-06-12,James,ODonnell,James ODonnell,Footscray,MID,St Kilda,Docklands,NA,0,95,,31,4,4,2,1,0,1,0,0,0,4,5
2025,16,2025-06-22,James,ODonnell,James ODonnell,Footscray,MID,Western Bulldogs,Docklands,NA,0,63,,33,4,3,5,0,0,0,0,0,0,2,5
2025,17,2025-06-27,James,ODonnell,James ODonnell,Footscray,MID,Sydney,S.C.G.,NA,0,100,,37,7,2,4,1,0,2,2,0,0,3,6
2025,18,2025-07-03,James,ODonnell,James ODonnell,Footscray,MID,North Melbourne,Docklands,NA,0,93,,43,7,3,5,0,0,1,0,0,0,3,7
2025,19,2025-07-12,James,ODonnell,James ODonnell,Footscray,MID,Western Bulldogs,Docklands,NA,0,100,,53,11,3,6,1,0,1,5,1,0,5,11
2025,20,2025-07-18,James,ODonnell,James ODonnell,Footscray,MID,Brisbane Lions,Gabba,NA,0,84,,39,4,4,2,4,0,0,1,0,0,3,4
2025,21,2025-07-25,James,ODonnell,James ODonnell,Footscray,MID,Essendon,Docklands,NA,0,92,,51,9,2,4,2,0,0,0,0,0,2,8
2025,22,2025-07-31,James,ODonnell,James ODonnell,Footscray,MID,Western Bulldogs,Docklands,NA,0,100,,28,6,3,2,0,0,1,1,0,0,5,4
2025,23,2025-08-10,James,ODonnell,James ODonnell,Footscray,MID,Melbourne,M.C.G.,NA,0,100,,38,5,5,4,0,1,0,0,0,0,5,6
2025,24,2025-08-17,James,ODonnell,James ODonnell,Footscray,MID,Western Bulldogs,Docklands,NA,0,100,,71,12,5,7,1,0,0,0,0,0,4,12
2025,25,2025-08-24,James,ODonnell,James ODonnell,Footscray,MID,Western Bulldogs,Docklands,NA,0,100,,27,4,4,2,0,0,1,0,0,0,3,5
2025,2,2025-03-16,James,Peatling,James Peatling,Adelaide,MID,St Kilda,Adelaide Oval,26,1,79,,72,11,8,2,3,0,1,1,1,1,9,9
2025,3,2025-03-22,James,Peatling,James Peatling,Adelaide,MID,Essendon,M.C.G.,21,0,83,,41,5,8,2,3,0,1,3,0,0,6,8
2025,4,2025-03-30,James,Peatling,James Peatling,Adelaide,MID,North Melbourne,Adelaide Oval,25,0,77,,79,12,11,4,2,0,0,0,0,1,10,14
2025,5,2025-04-05,James,Peatling,James Peatling,Adelaide,MID,Gold Coast,Carrara,27,1,86,,112,18,6,4,6,0,4,0,1,0,11,13
2025,6,2025-04-10,James,Peatling,James Peatling,Adelaide,MID,Geelong,Adelaide Oval,30,0,84,,76,10,12,1,5,0,2,1,0,0,10,11
2025,8,2025-04-25,James,Peatling,James Peatling,Adelaide,MID,Fremantle,Perth Stadium,22,0,84,,71,9,9,4,5,0,0,2,0,0,6,13
2025,9,2025-05-03,James,Peatling,James Peatling,Adelaide,MID,Carlton,Adelaide Oval,25,0,75,,88,11,11,4,5,0,1,0,0,0,7,15
2025,10,2025-05-10,James,Peatling,James Peatling,Adelaide,MID,Port Adelaide,Adelaide Oval,23,0,72,,117,15,9,3,12,0,3,2,0,0,11,14
2025,11,2025-05-17,James,Peatling,James Peatling,Adelaide,MID,Collingwood,M.C.G.,14,1,65,,77,12,10,2,4,0,2,1,0,0,10,12
2025,12,2025-05-25,James,Peatling,James Peatling,Adelaide,MID,West Coast,Adelaide Oval,21,0,71,,84,9,7,3,5,0,4,1,2,1,11,6
2025,13,2025-05-31,James,Peatling,James Peatling,Adelaide,MID,Sydney,S.C.G.,20,0,77,,82,12,9,5,4,0,3,2,0,0,13,10
2025,14,2025-06-06,James,Peatling,James Peatling,Adelaide,MID,Brisbane Lions,Adelaide Oval,17,1,68,,67,14,3,0,5,0,5,2,0,0,13,6
2025,17,2025-06-29,James,Peatling,James Peatling,Adelaide,MID,Richmond,M.C.G.,13,1,77,,80,10,10,3,5,0,1,0,0,0,5,15
2025,18,2025-07-06,James,Peatling,James Peatling,Adelaide,MID,Melbourne,Adelaide Oval,16,0,71,,90,14,11,5,2,0,3,0,0,0,11,15
2025,19,2025-07-12,James,Peatling,James Peatling,Adelaide,MID,Western Bulldogs,Docklands,17,0,63,,36,3,9,1,2,0,1,1,0,0,8,4
2025,20,2025-07-20,James,Peatling,James Peatling,Adelaide,MID,Gold Coast,Adelaide Oval,17,0,84,,97,15,6,3,6,0,1,0,1,0,9,11
2025,21,2025-07-26,James,Peatling,James Peatling,Adelaide,MID,Port Adelaide,Adelaide Oval,14,1,83,,116,19,7,4,6,0,4,1,1,2,14,10
2025,22,2025-08-01,James,Peatling,James Peatling,Adelaide,MID,Hawthorn,Adelaide Oval,15,0,57,,36,7,3,0,2,0,1,0,0,0,8,2
2025,23,2025-08-10,James,Peatling,James Peatling,Adelaide,MID,West Coast,Perth Stadium,17,1,35,Off,39,5,5,2,0,0,2,0,1,0,4,6
2025,24,2025-08-16,James,Peatling,James Peatling,Adelaide,MID,Collingwood,Adelaide Oval,14,1,70,,73,12,7,1,3,0,2,0,1,0,9,9
2025,25,2025-08-23,James,Peatling,James Peatling,Adelaide,MID,North Melbourne,Docklands,16,0,72,,98,9,10,5,4,0,1,0,3,1,10,11
2025,QF,2025-09-04,James,Peatling,James Peatling,Adelaide,MID,Collingwood,Adelaide Oval,17,1,69,,34,5,4,2,2,0,0,1,0,0,5,4
2025,SF,2025-09-12,James,Peatling,James Peatling,Adelaide,MID,Hawthorn,Adelaide Oval,16,0,69,,71,8,9,3,3,0,2,0,1,0,2,15
2025,1,2025-03-07,James,Rowbottom,James Rowbottom,Sydney,MID,Hawthorn,S.C.G.,27,1,80,,65,13,3,2,2,0,0,0,1,0,4,11
2025,2,2025-03-15,James,Rowbottom,James Rowbottom,Sydney,MID,Brisbane Lions,S.C.G.,32,0,61,,75,7,4,0,11,0,5,1,0,0,11,1
2025,3,2025-03-23,James,Rowbottom,James Rowbottom,Sydney,MID,Fremantle,Perth Stadium,34,0,76,,78,11,11,3,4,0,1,1,0,0,12,10
2025,5,2025-04-05,James,Rowbottom,James Rowbottom,Sydney,MID,North Melbourne,Docklands,18,1,76,,86,12,8,3,6,0,1,0,0,0,10,9
2025,6,2025-04-11,James,Rowbottom,James Rowbottom,Sydney,MID,Collingwood,Adelaide Oval,29,0,79,,94,11,11,1,10,0,2,2,0,0,14,7
2025,7,2025-04-20,James,Rowbottom,James Rowbottom,Sydney,MID,Port Adelaide,S.C.G.,29,0,74,,96,12,11,1,8,0,2,2,1,1,7,15
2025,8,2025-04-27,James,Rowbottom,James Rowbottom,Sydney,MID,Gold Coast,Carrara,28,0,75,,91,13,7,5,6,0,2,1,0,0,12,8
2025,9,2025-05-04,James,Rowbottom,James Rowbottom,Sydney,MID,Greater Western Sydney,S.C.G.,23,0,82,,82,10,4,2,7,0,2,0,1,2,8,7
2025,10,2025-05-10,James,Rowbottom,James Rowbottom,Sydney,MID,Essendon,Docklands,20,0,73,,84,14,7,4,4,0,3,1,0,0,11,10
2025,11,2025-05-16,James,Rowbottom,James Rowbottom,Sydney,MID,Carlton,S.C.G.,21,1,77,,72,10,9,1,6,0,0,1,0,0,11,8
2025,12,2025-05-25,James,Rowbottom,James Rowbottom,Sydney,MID,Melbourne,M.C.G.,18,0,82,,61,4,8,0,9,0,0,1,0,0,9,3
2025,13,2025-05-31,James,Rowbottom,James Rowbottom,Sydney,MID,Adelaide,S.C.G.,20,0,82,,86,12,8,1,9,0,3,3,0,1,9,10
2025,14,2025-06-07,James,Rowbottom,James Rowbottom,Sydney,MID,Richmond,M.C.G.,15,1,77,,98,7,8,3,14,0,2,2,0,0,10,5
2025,16,2025-06-21,James,Rowbottom,James Rowbottom,Sydney,MID,Port Adelaide,Adelaide Oval,19,0,77,,57,5,9,1,5,0,1,0,0,0,9,5
2025,17,2025-06-27,James,Rowbottom,James Rowbottom,Sydney,MID,Western Bulldogs,S.C.G.,17,0,74,,76,8,6,2,7,0,1,1,1,2,7,7
2025,18,2025-07-06,James,Rowbottom,James Rowbottom,Sydney,MID,Fremantle,S.C.G.,21,1,77,,69,7,4,5,6,0,1,0,0,0,2,9
2025,19,2025-07-13,James,Rowbottom,James Rowbottom,Sydney,MID,St Kilda,Docklands,16,1,76,,106,8,7,1,15,0,4,2,1,1,11,4
2025,20,2025-07-19,James,Rowbottom,James Rowbottom,Sydney,MID,North Melbourne,S.C.G.,19,0,81,,74,10,7,2,7,0,0,2,0,2,8,9
2025,21,2025-07-25,James,Rowbottom,James Rowbottom,Sydney,MID,Greater Western Sydney,Sydney Showground,18,0,81,,52,6,3,0,9,0,1,3,0,0,6,4
2025,22,2025-08-02,James,Rowbottom,James Rowbottom,Sydney,MID,Essendon,S.C.G.,17,1,79,,79,8,4,5,6,0,0,0,1,2,5,7
2025,23,2025-08-09,James,Rowbottom,James Rowbottom,Sydney,MID,Brisbane Lions,Gabba,19,1,76,,78,10,7,6,3,0,1,1,1,0,3,14
2025,24,2025-08-17,James,Rowbottom,James Rowbottom,Sydney,MID,Geelong,S.C.G.,17,0,69,,57,10,4,4,3,0,1,2,0,0,6,8
2025,25,2025-08-23,James,Rowbottom,James Rowbottom,Sydney,MID,West Coast,Perth Stadium,20,0,74,,90,10,1,2,11,0,2,2,2,0,3,9
2025,1,2025-03-07,James,Sicily,James Sicily,Hawthorn,DEF,Sydney,S.C.G.,27,1,91,,81,15,5,8,0,0,2,2,1,0,10,8
2025,2,2025-03-14,James,Sicily,James Sicily,Hawthorn,DEF,Essendon,M.C.G.,27,0,96,,88,18,6,7,0,0,1,0,0,0,4,15
2025,3,2025-03-20,James,Sicily,James Sicily,Hawthorn,DEF,Carlton,M.C.G.,31,1,95,,81,16,3,5,2,0,1,1,1,0,4,9
2025,4,2025-03-29,James,Sicily,James Sicily,Hawthorn,DEF,Greater Western Sydney,York Park,26,0,99,,63,11,5,6,1,0,1,1,0,0,6,8
2025,6,2025-04-13,James,Sicily,James Sicily,Hawthorn,DEF,Port Adelaide,Adelaide Oval,34,0,93,,100,12,8,11,1,0,1,1,2,1,7,13
2025,7,2025-04-21,James,Sicily,James Sicily,Hawthorn,DEF,Geelong,M.C.G.,21,1,94,,81,16,3,5,2,0,1,1,1,0,3,12
2025,8,2025-04-27,James,Sicily,James Sicily,Hawthorn,DEF,West Coast,Docklands,18,1,86,,81,13,10,5,2,0,2,1,0,0,5,15
2025,9,2025-05-04,James,Sicily,James Sicily,Hawthorn,DEF,Richmond,M.C.G.,23,0,84,,103,18,6,4,4,0,3,0,1,0,6,15
2025,10,2025-05-10,James,Sicily,James Sicily,Hawthorn,DEF,Melbourne,M.C.G.,20,0,95,,95,13,11,10,2,0,1,2,0,1,7,14
2025,11,2025-05-15,James,Sicily,James Sicily,Hawthorn,DEF,Gold Coast,Marrara Oval,34,0,97,,57,11,4,4,1,0,0,0,0,0,6,6
2025,12,2025-05-24,James,Sicily,James Sicily,Hawthorn,DEF,Brisbane Lions,M.C.G.,19,1,96,,53,9,8,5,0,0,1,2,0,0,7,9
2025,13,2025-05-30,James,Sicily,James Sicily,Hawthorn,DEF,Collingwood,M.C.G.,16,1,89,,20,4,2,3,1,0,0,3,0,0,4,3
2025,18,2025-07-05,James,Sicily,James Sicily,Hawthorn,DEF,St Kilda,Docklands,17,0,83,,63,9,7,7,1,0,0,1,0,0,4,10
2025,19,2025-07-12,James,Sicily,James Sicily,Hawthorn,DEF,Fremantle,Perth Stadium,19,1,93,,82,16,5,7,1,0,2,1,0,0,9,14
2025,20,2025-07-19,James,Sicily,James Sicily,Hawthorn,DEF,Port Adelaide,York Park,13,1,85,,85,13,8,6,3,0,3,1,0,0,8,10
2025,21,2025-07-24,James,Sicily,James Sicily,Hawthorn,DEF,Carlton,M.C.G.,16,0,83,,110,17,8,11,3,0,1,1,0,0,6,18
2025,22,2025-08-01,James,Sicily,James Sicily,Hawthorn,DEF,Adelaide,Adelaide Oval,15,0,95,,82,15,3,11,1,0,0,2,0,0,4,12
2025,23,2025-08-07,James,Sicily,James Sicily,Hawthorn,DEF,Collingwood,M.C.G.,14,0,87,,102,18,8,9,2,0,0,1,0,0,6,19
2025,24,2025-08-16,James,Sicily,James Sicily,Hawthorn,DEF,Melbourne,M.C.G.,12,1,85,,79,15,7,7,1,0,1,2,0,0,7,13
2025,25,2025-08-24,James,Sicily,James Sicily,Hawthorn,DEF,Brisbane Lions,Gabba,24,0,88,,76,11,8,3,4,0,1,0,0,1,6,8
2025,EF,2025-09-06,James,Sicily,James Sicily,Hawthorn,DEF,Greater Western Sydney,Sydney Showground,21,0,89,,67,8,9,3,4,0,0,0,0,0,7,9
2025,SF,2025-09-12,James,Sicily,James Sicily,Hawthorn,DEF,Adelaide,Adelaide Oval,16,0,93,,83,15,6,9,0,0,2,1,0,0,4,16
2025,PF,2025-09-19,James,Sicily,James Sicily,Hawthorn,DEF,Geelong,M.C.G.,23,1,88,,56,12,4,7,0,0,0,3,0,0,4,11
2025,2,2025-03-13,James,Trezise,James Trezise,Richmond,MID,Carlton,M.C.G.,25,0,81,,57,8,11,1,2,0,0,0,0,0,6,13
2025,3,2025-03-22,James,Trezise,James Trezise,Richmond,MID,Port Adelaide,Adelaide Oval,27,0,90,,25,4,5,1,0,0,0,0,0,0,4,6
2025,4,2025-03-29,James,Trezise,James Trezise,Richmond,MID,St Kilda,Docklands,23,1,84,,69,9,6,5,5,0,1,2,0,0,6,10
2025,5,2025-04-05,James,Trezise,James Trezise,Richmond,MID,Brisbane Lions,M.C.G.,18,1,81,,69,9,12,4,2,0,1,1,0,0,7,15
2025,6,2025-04-13,James,Trezise,James Trezise,Richmond,MID,Fremantle,Barossa Oval,33,0,84,,67,9,8,5,2,0,1,0,0,0,5,12
2025,7,2025-04-19,James,Trezise,James Trezise,Richmond,MID,Gold Coast,Docklands,28,0,76,,54,8,5,2,3,0,1,0,0,1,4,8
2025,8,2025-04-24,James,Trezise,James Trezise,Richmond,MID,Melbourne,M.C.G.,26,0,88,,47,8,7,3,0,0,0,0,0,0,4,10
2025,9,2025-05-04,James,Trezise,James Trezise,Richmond,MID,Hawthorn,M.C.G.,23,0,35,On,29,3,4,3,0,0,0,1,1,0,0,7
2025,10,2025-05-11,James,Trezise,James Trezise,Richmond,MID,West Coast,M.C.G.,23,0,18,On,4,0,2,0,0,0,0,0,0,0,1,1
2025,19,2025-07-12,James,Trezise,James Trezise,Richmond,MID,Essendon,M.C.G.,17,0,27,On,26,4,5,2,0,0,0,1,0,1,4,6
2025,20,2025-07-19,James,Trezise,James Trezise,Richmond,MID,West Coast,Perth Stadium,17,0,37,On,21,2,6,2,0,0,0,1,0,0,2,6
2025,21,2025-07-27,James,Trezise,James Trezise,Richmond,MID,Collingwood,M.C.G.,14,1,87,,49,4,8,2,3,0,0,1,1,0,3,9
2025,22,2025-08-02,James,Trezise,James Trezise,Richmond,MID,Gold Coast,Carrara,19,1,81,,71,7,12,4,3,0,1,0,0,1,4,15
2025,23,2025-08-09,James,Trezise,James Trezise,Richmond,MID,St Kilda,M.C.G.,17,0,82,,34,3,7,1,2,0,0,0,0,0,2,8
2025,24,2025-08-17,James,Trezise,James Trezise,Richmond,MID,North Melbourne,Bellerive Oval,11,0,81,,69,7,11,2,3,0,2,0,1,0,7,13
2025,25,2025-08-23,James,Trezise,James Trezise,Richmond,MID,Geelong,M.C.G.,16,0,77,,52,6,7,4,2,0,0,0,0,0,4,9
2025,7,2025-04-17,James,Tunstill,James Tunstill,Brisbane Lions,MID,Collingwood,Gabba,28,0,58,,59,9,6,3,3,0,2,1,0,0,3,13
2025,8,2025-04-26,James,Tunstill,James Tunstill,Brisbane Lions,MID,St Kilda,Docklands,20,1,28,On,15,5,0,0,0,0,0,0,0,0,2,3
2025,25,2025-08-24,James,Tunstill,James Tunstill,Brisbane Lions,MID,Hawthorn,Gabba,24,0,12,On,18,3,0,3,0,0,0,0,0,0,0,3
2025,1,2025-03-07,James,Worpel,James Worpel,Hawthorn,MID,Sydney,S.C.G.,27,1,44,Off,49,7,4,2,3,0,1,0,0,1,6,5
2025,6,2025-04-13,James,Worpel,James Worpel,Hawthorn,MID,Port Adelaide,Adelaide Oval,34,0,69,,85,10,13,2,5,0,2,2,1,1,10,14
2025,7,2025-04-21,James,Worpel,James Worpel,Hawthorn,MID,Geelong,M.C.G.,21,1,80,,104,8,14,2,13,0,2,3,0,1,11,12
2025,8,2025-04-27,James,Worpel,James Worpel,Hawthorn,MID,West Coast,Docklands,18,1,79,,79,9,15,2,4,0,2,3,1,1,18,9
2025,9,2025-05-04,James,Worpel,James Worpel,Hawthorn,MID,Richmond,M.C.G.,23,0,79,,56,6,12,1,3,0,2,1,0,0,9,9
2025,10,2025-05-10,James,Worpel,James Worpel,Hawthorn,MID,Melbourne,M.C.G.,20,0,76,,113,8,20,2,10,0,2,0,0,1,14,14
2025,11,2025-05-15,James,Worpel,James Worpel,Hawthorn,MID,Gold Coast,Marrara Oval,34,0,78,,72,11,9,2,6,0,2,4,0,1,10,12
2025,12,2025-05-24,James,Worpel,James Worpel,Hawthorn,MID,Brisbane Lions,M.C.G.,19,1,75,,82,13,10,5,3,0,1,2,0,1,9,15
2025,13,2025-05-30,James,Worpel,James Worpel,Hawthorn,MID,Collingwood,M.C.G.,16,1,74,,81,14,7,2,4,0,0,1,1,0,10,12
2025,14,2025-06-05,James,Worpel,James Worpel,Hawthorn,MID,Western Bulldogs,Docklands,15,0,52,Off,45,7,4,0,4,0,0,0,0,0,5,6
2025,18,2025-07-05,James,Worpel,James Worpel,Hawthorn,MID,St Kilda,Docklands,17,0,71,,41,7,7,0,3,0,0,2,0,0,10,4
2025,19,2025-07-12,James,Worpel,James Worpel,Hawthorn,MID,Fremantle,Perth Stadium,19,1,69,,81,10,12,1,8,0,1,3,0,0,10,12
2025,20,2025-07-19,James,Worpel,James Worpel,Hawthorn,MID,Port Adelaide,York Park,13,1,68,,106,19,7,2,7,0,1,0,0,0,14,9
2025,21,2025-07-24,James,Worpel,James Worpel,Hawthorn,MID,Carlton,M.C.G.,16,0,83,,80,8,9,2,9,0,2,2,0,0,7,12
2025,22,2025-08-01,James,Worpel,James Worpel,Hawthorn,MID,Adelaide,Adelaide Oval,15,0,34,On,37,5,8,0,2,0,1,1,0,0,5,9
2025,23,2025-08-07,James,Worpel,James Worpel,Hawthorn,MID,Collingwood,M.C.G.,14,0,77,,60,13,8,1,1,0,1,3,1,0,10,13
2025,24,2025-08-16,James,Worpel,James Worpel,Hawthorn,MID,Melbourne,M.C.G.,12,1,74,,86,12,15,2,4,0,1,1,0,0,11,14
2025,25,2025-08-24,James,Worpel,James Worpel,Hawthorn,MID,Brisbane Lions,Gabba,24,0,72,,72,10,12,2,3,0,0,0,0,0,7,16
2025,EF,2025-09-06,James,Worpel,James Worpel,Hawthorn,MID,Greater Western Sydney,Sydney Showground,21,0,70,,66,10,10,1,3,0,4,1,0,0,14,7
2025,SF,2025-09-12,James,Worpel,James Worpel,Hawthorn,MID,Adelaide,Adelaide Oval,16,0,70,,75,14,8,2,4,0,0,2,0,1,8,15
2025,PF,2025-09-19,James,Worpel,James Worpel,Hawthorn,MID,Geelong,M.C.G.,23,1,70,,62,10,6,1,5,0,0,1,0,0,9,7
2025,2,2025-03-16,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Gold Coast,Perth Stadium,29,0,90,,51,11,3,4,0,0,0,0,0,0,3,10
2025,3,2025-03-23,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Brisbane Lions,Gabba,28,1,90,,55,8,4,2,2,0,2,0,1,1,2,9
2025,4,2025-03-30,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Fremantle,Perth Stadium,31,1,90,,68,8,5,3,3,0,1,0,2,0,4,8
2025,5,2025-04-06,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Greater Western Sydney,Sydney Showground,27,0,83,,54,6,1,1,4,0,3,0,2,0,4,3
2025,6,2025-04-12,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Carlton,Adelaide Oval,34,0,82,,69,9,3,7,2,0,0,0,1,1,1,11
2025,7,2025-04-18,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Essendon,Perth Stadium,23,0,86,,72,9,3,5,5,0,1,2,1,3,4,9
2025,8,2025-04-27,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Hawthorn,Docklands,18,1,84,,63,4,6,1,7,0,1,0,1,1,6,6
2025,9,2025-05-03,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Melbourne,Perth Stadium,22,1,86,,59,6,5,2,3,0,1,0,2,0,5,6
2025,10,2025-05-11,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Richmond,M.C.G.,23,0,86,,88,10,5,4,4,0,1,0,3,1,5,12
2025,11,2025-05-18,Jamie,Cripps,Jamie Cripps,West Coast,FWD,St Kilda,Perth Stadium,26,0,84,,43,6,3,1,3,0,1,1,1,0,6,3
2025,14,2025-06-08,Jamie,Cripps,Jamie Cripps,West Coast,FWD,North Melbourne,Hands Oval,20,0,86,,54,7,5,2,4,0,0,0,0,1,4,7
2025,15,2025-06-15,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Carlton,Perth Stadium,21,1,89,,47,8,1,3,1,0,0,0,1,2,3,6
2025,17,2025-06-28,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Collingwood,Docklands,15,0,70,Off,46,2,5,3,5,0,0,0,0,1,4,4
2025,18,2025-07-04,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Greater Western Sydney,Perth Stadium,19,0,89,,47,7,3,4,2,0,0,2,1,0,2,7
2025,19,2025-07-13,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Port Adelaide,Adelaide Oval,16,1,84,,34,8,1,2,0,0,1,0,0,1,4,5
2025,20,2025-07-19,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Richmond,Perth Stadium,17,0,87,,73,12,3,9,0,0,1,1,1,0,5,10
2025,21,2025-07-26,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Fremantle,Perth Stadium,16,0,84,,73,9,7,2,4,0,0,1,2,1,7,8
2025,22,2025-08-02,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Melbourne,Docklands,15,0,88,,53,5,3,4,2,0,0,0,2,0,2,7
2025,23,2025-08-10,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Adelaide,Perth Stadium,17,1,92,,65,10,2,5,3,0,1,1,1,0,5,9
2025,24,2025-08-17,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Western Bulldogs,Docklands,13,1,88,,40,6,4,2,2,0,0,2,1,0,1,9
2025,25,2025-08-23,Jamie,Cripps,Jamie Cripps,West Coast,FWD,Sydney,Perth Stadium,20,0,92,,68,10,4,5,2,0,1,0,1,0,4,10
2025,1,2025-03-09,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Greater Western Sydney,Sydney Showground,27,1,87,,62,9,7,5,0,0,0,2,2,0,6,9
2025,2,2025-03-15,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Port Adelaide,M.C.G.,34,0,83,,55,7,3,3,2,0,1,1,2,1,3,6
2025,3,2025-03-21,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Western Bulldogs,M.C.G.,20,1,93,,66,7,7,5,3,0,1,2,1,3,7,7
2025,5,2025-04-03,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Carlton,M.C.G.,21,1,85,,49,3,6,1,7,0,0,1,0,0,5,5
2025,6,2025-04-11,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Sydney,Adelaide Oval,29,0,70,Off,71,10,1,5,1,0,0,0,3,2,2,9
